102,colors,1.91386
102,shadows,5.74157
102,frame_time_ms,10.1161
102,virtual_size,1172.88
102,allocated_size,1776.66
102,color_size,3365.59
102,color_size undo_redo,0
103,paths,2.47293
103,colors,1.88826
103,shadows,5.87024
103,frame_time_ms,10.2314
103,virtual_size,1172.88
103,allocated_size,1776.66
103,color_size,3365.59
103,color_size undo_redo,0
104,paths,2.42262
104,colors,1.80326
104,shadows,5.77843
104,frame_time_ms,10.0043
104,virtual_size,1172.88
104,allocated_size,1776.66
104,color_size,3365.59
104,color_size undo_redo,0
105,paths,2.43578
105,colors,1.88211
105,shadows,5.63507
105,frame_time_ms,9.95296
105,virtual_size,1172.88
105,allocated_size,1776.66
105,color_size,3365.59
105,color_size undo_redo,0
106,paths,2.38387
106,colors,1.83398
106,shadows,5.59616
106,frame_time_ms,9.81402
106,virtual_size,1172.88
106,allocated_size,1776.66
106,color_size,3365.59
106,color_size undo_redo,0
107,paths,2.36922
107,colors,1.74899
107,shadows,5.68627
107,frame_time_ms,9.80448
107,virtual_size,1172.88
107,allocated_size,1776.66
107,color_size,3365.59
107,color_size undo_redo,0
108,paths,2.35296
108,colors,1.73568
108,shadows,5.48454
108,frame_time_ms,9.57318
108,virtual_size,1172.88
108,allocated_size,1776.66
108,color_size,3365.59
108,color_size undo_redo,0
109,paths,2.31014
109,colors,1.39139
109,shadows,5.54058
109,frame_time_ms,9.24211
109,virtual_size,1172.88
109,allocated_size,1776.66
109,color_size,3365.59
109,color_size undo_redo,0
110,paths,2.29766
110,colors,1.70086
110,shadows,5.13126
110,frame_time_ms,9.12979
110,virtual_size,1172.88
110,allocated_size,1776.66
110,color_size,3365.59
110,color_size undo_redo,0
111,paths,2.29171
111,colors,1.31174
111,shadows,5.36474
111,frame_time_ms,8.96819
111,virtual_size,1172.88
111,allocated_size,1776.66
111,color_size,3365.59
111,color_size undo_redo,0
112,paths,2.27226
112,colors,1.30355
112,shadows,5.38522
112,frame_time_ms,8.96102
112,virtual_size,1172.88
112,allocated_size,1776.66
112,color_size,3365.59
112,color_size undo_redo,0
113,paths,2.8416
113,colors,1.28922
113,shadows,5.2695
113,frame_time_ms,9.40032
113,virtual_size,1172.88
113,allocated_size,1776.66
113,color_size,3365.59
113,color_size undo_redo,0
114,paths,2.67264
114,colors,1.27078
114,shadows,5.25005
